"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Hits"
"org.hibernate.sql.ast.spi.SqlAliasBaseManager.<init> ()","12,300 ms (0.1%)","12,300 ms (0.1%)","12,300 ms (0%)","12,300 ms (0%)","1"
"com.fasterxml.jackson.core.JsonFactory._createUTF8Generator ()","12,300 ms (0.1%)","12,300 ms (0.1%)","12,644 ms (0%)","12,644 ms (0%)","3"
"org.hibernate.query.sqm.tree.domain.SqmBasicValuedSimplePath.copy ()","12,300 ms (0.1%)","12,300 ms (0.1%)","12,300 ms (0%)","12,300 ms (0%)","2"
"org.hibernate.engine.internal.StatefulPersistenceContext.claimEntityHolderIfPossible ()","12,300 ms (0.1%)","12,300 ms (0.1%)","476,237 ms (0%)","476,237 ms (0%)","90"
"com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap.<init> ()","12,300 ms (0.1%)","12,300 ms (0.1%)","27,754 ms (0%)","27,754 ms (0%)","2"
"org.hibernate.query.internal.ParameterMetadataImpl.<init> ()","12,300 ms (0.1%)","12,300 ms (0.1%)","48,732 ms (0%)","48,732 ms (0%)","5"
"org.hibernate.type.AbstractStandardBasicType.isEqual ()","12,300 ms (0.1%)","12,300 ms (0.1%)","102,877 ms (0%)","102,877 ms (0%)","50"
"org.hibernate.engine.spi.BatchFetchQueue.getBatchLoadableEntityIds ()","12,024 ms (0.1%)","12,024 ms (0.1%)","12,024 ms (0%)","12,024 ms (0%)","3"
"org.hibernate.sql.results.internal.RowProcessingStateStandardImpl.getQueryOptions ()","11,998 ms (0.1%)","11,998 ms (0.1%)","11,998 ms (0%)","11,998 ms (0%)","5"
"org.mariadb.jdbc.ServerPreparedStatement.executeStandard ()","11,830 ms (0.1%)","11,830 ms (0.1%)","1,276,584 ms (0.1%)","971,319 ms (0.1%)","322"
"org.hibernate.sql.exec.internal.JdbcSelectExecutorStandardImpl.resolveJdbcValuesSource ()","11,828 ms (0.1%)","11,828 ms (0.1%)","111,908 ms (0%)","104,940 ms (0%)","28"
"org.hibernate.persister.entity.AbstractEntityPersister.instantiate ()","11,828 ms (0.1%)","11,828 ms (0.1%)","623,435 ms (0%)","623,435 ms (0%)","81"
"com.fasterxml.jackson.core.util.BufferRecycler.calloc ()","11,828 ms (0.1%)","11,828 ms (0.1%)","11,828 ms (0%)","11,828 ms (0%)","1"
"com.fasterxml.jackson.core.json.UTF8JsonGenerator._verifyValueWrite ()","11,828 ms (0.1%)","11,828 ms (0.1%)","11,828 ms (0%)","11,828 ms (0%)","1"
"io.micrometer.core.instrument.Timer.start ()","11,828 ms (0.1%)","11,828 ms (0.1%)","11,828 ms (0%)","11,828 ms (0%)","2"
"com.fasterxml.jackson.databind.introspect.AnnotatedClassResolver.resolveFully ()","11,828 ms (0.1%)","11,828 ms (0.1%)","39,185 ms (0%)","39,185 ms (0%)","4"
"org.apache.tomcat.util.http.parser.Host.parse ()","11,828 ms (0.1%)","11,828 ms (0.1%)","45,693 ms (0%)","45,693 ms (0%)","7"
"org.hibernate.query.sql.internal.NativeQueryImpl.<init> ()","11,828 ms (0.1%)","11,828 ms (0.1%)","67,312 ms (0%)","67,312 ms (0%)","8"
"io.micrometer.core.instrument.observation.DefaultMeterObservationHandler.onEvent ()","11,697 ms (0.1%)","11,697 ms (0.1%)","451,726 ms (0%)","451,726 ms (0%)","70"
"org.hibernate.internal.AbstractSharedSessionContract.accessTransaction ()","11,531 ms (0.1%)","11,531 ms (0.1%)","11,531 ms (0%)","11,531 ms (0%)","2"
"org.hibernate.event.spi.MergeContext.get ()","11,500 ms (0.1%)","11,500 ms (0.1%)","14,581 ms (0%)","14,581 ms (0%)","2"
"org.hibernate.sql.results.graph.entity.AbstractEntityInitializer.resolveToOptionalInstance ()","11,500 ms (0.1%)","11,500 ms (0.1%)","13,833 ms (0%)","13,833 ms (0%)","2"
"org.hibernate.collection.spi.PersistentSet.getSnapshot ()","11,167 ms (0.1%)","11,167 ms (0.1%)","658,119 ms (0%)","658,119 ms (0%)","108"
"org.hibernate.query.sqm.spi.BaseSemanticQueryWalker.visitCteContainer ()","11,167 ms (0.1%)","11,167 ms (0.1%)","11,167 ms (0%)","11,167 ms (0%)","1"
"org.hibernate.sql.ast.tree.from.ColumnReferenceQualifier.resolveTableReference ()","11,167 ms (0.1%)","11,167 ms (0.1%)","11,167 ms (0%)","11,167 ms (0%)","1"
"org.hibernate.metamodel.mapping.internal.BasicEntityIdentifierMappingImpl.getContainingTableExpression ()","11,167 ms (0.1%)","11,167 ms (0.1%)","11,167 ms (0%)","11,167 ms (0%)","1"
"com.zaxxer.hikari.pool.ProxyFactory.getProxyResultSet ()","11,027 ms (0.1%)","11,027 ms (0.1%)","11,027 ms (0%)","11,027 ms (0%)","2"
"io.micrometer.core.instrument.Timer.builder ()","10,884 ms (0.1%)","10,884 ms (0.1%)","11,473 ms (0%)","11,473 ms (0%)","4"
"com.zaxxer.hikari.pool.ProxyFactory.getProxyPreparedStatement ()","10,804 ms (0.1%)","10,804 ms (0.1%)","10,804 ms (0%)","10,804 ms (0%)","1"
"org.hibernate.sql.ast.spi.AbstractSqlAstTranslator.<init> ()","10,804 ms (0.1%)","10,804 ms (0.1%)","10,804 ms (0%)","10,804 ms (0%)","1"
"org.hibernate.type.descriptor.java.JavaType.getReplacement ()","10,804 ms (0.1%)","10,804 ms (0.1%)","14,151 ms (0%)","14,151 ms (0%)","2"
"ch.qos.logback.classic.Logger.isDebugEnabled ()","10,804 ms (0.1%)","10,804 ms (0.1%)","194,081 ms (0%)","194,081 ms (0%)","65"
"org.hibernate.sql.results.jdbc.internal.JdbcValuesResultSetImpl.<init> ()","10,803 ms (0.1%)","10,803 ms (0.1%)","14,501 ms (0%)","14,501 ms (0%)","3"
"org.hibernate.sql.results.graph.DomainResultAssembler.assemble ()","10,780 ms (0.1%)","10,780 ms (0.1%)","4,456,451 ms (0.2%)","4,456,451 ms (0.3%)","639"
"org.hibernate.engine.internal.StatefulPersistenceContext.forEachCollectionEntry ()","10,695 ms (0.1%)","10,695 ms (0.1%)","416,048 ms (0%)","416,048 ms (0%)","75"
"org.hibernate.sql.results.internal.InitializersList$Builder.build ()","10,628 ms (0.1%)","10,628 ms (0.1%)","10,628 ms (0%)","10,628 ms (0%)","3"
"org.hibernate.engine.spi.EntityKey.generateHashCode ()","10,596 ms (0.1%)","10,596 ms (0.1%)","10,693 ms (0%)","10,693 ms (0%)","4"
"io.netty.util.HashedWheelTimer$Worker.waitForNextTick ()","10,395 ms (0.1%)","10,395 ms (0.1%)","668,054 ms (0%)","10,395 ms (0%)","5"
"org.hibernate.engine.internal.StatefulPersistenceContext.reassociateIfUninitializedProxy ()","10,395 ms (0.1%)","10,395 ms (0.1%)","10,395 ms (0%)","10,395 ms (0%)","1"
"org.hibernate.event.internal.DefaultFlushEntityEventListener.getValues ()","10,395 ms (0.1%)","10,395 ms (0.1%)","471,126 ms (0%)","471,126 ms (0%)","73"
"org.hibernate.engine.internal.EntityEntryContext$$Lambda$2816.0x0000000801b62230.accept ()","10,385 ms (0.1%)","10,385 ms (0.1%)","10,385 ms (0%)","10,385 ms (0%)","2"
"io.micrometer.observation.docs.ObservationDocumentation.observation ()","10,286 ms (0.1%)","10,286 ms (0.1%)","41,993 ms (0%)","41,993 ms (0%)","10"
"org.hibernate.persister.entity.mutation.InsertCoordinatorStandard.doStaticInserts ()","10,209 ms (0.1%)","10,209 ms (0.1%)","145,802 ms (0%)","133,168 ms (0%)","31"
"org.jboss.logging.Slf4jLocationAwareLogger.isEnabled ()","10,209 ms (0.1%)","10,209 ms (0.1%)","371,886 ms (0%)","371,886 ms (0%)","73"
"org.hibernate.sql.results.spi.ListResultsConsumer$Results.<init> ()","10,209 ms (0.1%)","10,209 ms (0.1%)","10,209 ms (0%)","10,209 ms (0%)","1"
"io.micrometer.observation.SimpleObservation.getHandlersFromConfig ()","10,209 ms (0.1%)","10,209 ms (0.1%)","29,670 ms (0%)","29,670 ms (0%)","4"
"io.micrometer.core.instrument.observation.DefaultMeterObservationHandler.getErrorValue ()","10,209 ms (0.1%)","10,209 ms (0.1%)","10,209 ms (0%)","10,209 ms (0%)","1"
"org.mariadb.jdbc.client.result.Result.growDataArray ()","10,209 ms (0.1%)","10,209 ms (0.1%)","10,209 ms (0%)","10,209 ms (0%)","1"
"org.hibernate.sql.ast.spi.SqlExpressionResolver.createColumnReferenceKey ()","10,111 ms (0.1%)","10,111 ms (0.1%)","10,111 ms (0%)","10,111 ms (0%)","3"
"org.apache.coyote.http11.AbstractHttp11Protocol.createProcessor ()","9,858 ms (0.1%)","9,858 ms (0.1%)","15,050 ms (0%)","15,050 ms (0%)","4"
"org.hibernate.type.descriptor.jdbc.BasicExtractor.extract ()","9,820 ms (0.1%)","9,820 ms (0.1%)","4,273,546 ms (0.2%)","4,273,546 ms (0.3%)","626"
"org.hibernate.engine.jdbc.internal.StatementPreparerImpl.prepareQueryStatement ()","9,738 ms (0.1%)","9,738 ms (0.1%)","337,939 ms (0%)","66,579 ms (0%)","43"
"org.apache.tomcat.util.threads.ThreadPoolExecutor.runWorker ()","9,720 ms (0.1%)","9,720 ms (0.1%)","101,248,382 ms (5.1%)","42,550,077 ms (3%)","203"
"org.hibernate.action.internal.AbstractEntityInsertAction.addCollectionsByKeyToPersistenceContext ()","9,720 ms (0.1%)","9,720 ms (0.1%)","9,720 ms (0%)","9,720 ms (0%)","1"
"org.hibernate.persister.entity.AbstractEntityPersister.setIdentifier ()","9,720 ms (0.1%)","9,720 ms (0.1%)","97,542 ms (0%)","97,542 ms (0%)","14"
"org.hibernate.engine.internal.EntityEntryContext.clearAllReferencesFromManagedEntities ()","9,478 ms (0.1%)","9,478 ms (0.1%)","9,478 ms (0%)","9,478 ms (0%)","9"
"org.mariadb.jdbc.client.result.Result.getMetaData ()","9,235 ms (0.1%)","9,235 ms (0.1%)","9,235 ms (0%)","9,235 ms (0%)","4"
"org.mariadb.jdbc.client.result.Result.getClob ()","9,116 ms (0.1%)","9,116 ms (0.1%)","103,063 ms (0%)","103,063 ms (0%)","19"
"org.hibernate.sql.results.graph.entity.AbstractEntityInitializer.getEntityFromExecutionContext ()","8,953 ms (0.1%)","8,953 ms (0.1%)","8,953 ms (0%)","8,953 ms (0%)","1"
"org.hibernate.engine.jdbc.internal.JdbcCoordinatorImpl.<init> ()","8,953 ms (0.1%)","8,953 ms (0.1%)","12,147 ms (0%)","12,147 ms (0%)","3"
"io.jsonwebtoken.impl.JwtMap.toDate ()","8,953 ms (0.1%)","8,953 ms (0.1%)","11,273 ms (0%)","11,273 ms (0%)","2"
"org.apache.coyote.AbstractProcessor.parseHost ()","8,953 ms (0.1%)","8,953 ms (0.1%)","54,647 ms (0%)","54,647 ms (0%)","4"
"org.hibernate.query.sqm.internal.SqmUtil$CriteriaParameterCollector.makeResolution ()","8,953 ms (0.1%)","8,953 ms (0.1%)","23,502 ms (0%)","23,502 ms (0%)","3"
"org.mariadb.jdbc.client.socket.impl.PacketReader.readReusablePacket ()","8,947 ms (0.1%)","8,947 ms (0.1%)","1,614,900 ms (0.1%)","130,116 ms (0%)","418"
"org.hibernate.query.sqm.internal.SqmUtil$CriteriaParameterCollector.lambda$process$0 ()","8,947 ms (0.1%)","8,947 ms (0.1%)","8,947 ms (0%)","8,947 ms (0%)","1"
"org.apache.tomcat.util.buf.MessageBytes.equals ()","8,947 ms (0.1%)","8,947 ms (0.1%)","8,947 ms (0%)","8,947 ms (0%)","1"
"com.example.sns_project.model.Post.<init> ()","8,947 ms (0.1%)","8,947 ms (0.1%)","71,986 ms (0%)","71,986 ms (0%)","7"
"org.apache.catalina.mapper.Mapper.internalMapWrapper ()","8,947 ms (0.1%)","8,947 ms (0.1%)","24,122 ms (0%)","24,122 ms (0%)","3"
"org.apache.tomcat.util.net.SocketProcessorBase.run ()","8,947 ms (0.1%)","8,947 ms (0.1%)","51,230,929 ms (2.6%)","42,444,468 ms (3%)","3,463"
"org.mariadb.jdbc.client.impl.StandardClient.readResults ()","8,929 ms (0.1%)","8,929 ms (0.1%)","2,615,823 ms (0.1%)","1,117,326 ms (0.1%)","579"
"org.hibernate.FlushMode.lessThan ()","8,929 ms (0.1%)","8,929 ms (0.1%)","8,929 ms (0%)","8,929 ms (0%)","1"
"org.hibernate.engine.internal.StatefulPersistenceContext.addEntry ()","8,929 ms (0.1%)","8,929 ms (0.1%)","269,038 ms (0%)","269,038 ms (0%)","53"
"io.jsonwebtoken.impl.DefaultJws.<init> ()","8,643 ms (0.1%)","8,643 ms (0.1%)","8,643 ms (0%)","8,643 ms (0%)","1"
"org.hibernate.sql.results.graph.collection.internal.SetInitializer.readCollectionRow ()","8,643 ms (0.1%)","8,643 ms (0.1%)","35,423 ms (0%)","35,423 ms (0%)","6"
"org.hibernate.sql.results.spi.LoadContexts.findLoadingCollectionEntry ()","8,643 ms (0.1%)","8,643 ms (0.1%)","76,079 ms (0%)","76,079 ms (0%)","12"
"org.hibernate.event.internal.DefaultPersistEventListener.entityIsPersistent ()","8,587 ms (0.1%)","8,587 ms (0.1%)","69,824 ms (0%)","69,824 ms (0%)","13"
"com.zaxxer.hikari.util.ClockSource$NanosecondClockSource.elapsedMillis0 ()","8,495 ms (0.1%)","8,495 ms (0.1%)","8,495 ms (0%)","8,495 ms (0%)","1"
"org.hibernate.engine.internal.SessionEventListenerManagerImpl.end ()","8,493 ms (0.1%)","8,493 ms (0.1%)","4,716,872 ms (0.2%)","562,525 ms (0%)","729"
"org.hibernate.type.descriptor.jdbc.VarcharJdbcType$2.doExtract ()","8,493 ms (0.1%)","8,493 ms (0.1%)","393,363 ms (0%)","393,363 ms (0%)","56"
"org.hibernate.engine.OptimisticLockStyle.isAll ()","8,472 ms (0.1%)","8,472 ms (0.1%)","8,472 ms (0%)","8,472 ms (0%)","1"
"org.hibernate.sql.ast.spi.SqlExpressionResolver.lambda$resolveSqlExpression$0 ()","8,472 ms (0.1%)","8,472 ms (0.1%)","10,661 ms (0%)","10,661 ms (0%)","2"
"org.hibernate.sql.ast.tree.from.LazyTableGroup.isInitialized ()","8,472 ms (0.1%)","8,472 ms (0.1%)","8,472 ms (0%)","8,472 ms (0%)","1"
"io.netty.buffer.PoolArena.allocate ()","8,472 ms (0.1%)","8,472 ms (0.1%)","8,472 ms (0%)","8,472 ms (0%)","2"
"io.micrometer.core.instrument.Counter$Builder.register ()","8,394 ms (0.1%)","8,394 ms (0.1%)","14,165 ms (0%)","14,165 ms (0%)","10"
"org.antlr.v4.runtime.misc.Interval.of ()","8,394 ms (0.1%)","8,394 ms (0.1%)","8,394 ms (0%)","8,394 ms (0%)","1"
"org.hibernate.event.internal.DefaultFlushEntityEventListener.isUpdateNecessary ()","8,202 ms (0.1%)","8,202 ms (0.1%)","158,354 ms (0%)","158,354 ms (0%)","52"
"org.hibernate.sql.results.graph.collection.internal.AbstractImmediateCollectionInitializer.takeResponsibility ()","8,138 ms (0.1%)","8,138 ms (0.1%)","28,123 ms (0%)","28,123 ms (0%)","4"
"org.hibernate.engine.internal.StatefulPersistenceContext$$Lambda$2179.0x0000000801942950.accept ()","7,954 ms (0.1%)","7,954 ms (0.1%)","105,180 ms (0%)","105,180 ms (0%)","20"
"com.zaxxer.hikari.pool.HikariPool.recycle ()","7,773 ms (0.1%)","7,773 ms (0.1%)","283,016 ms (0%)","244,142 ms (0%)","80"
"org.hibernate.sql.exec.internal.CallbackImpl.<init> ()","7,221 ms (0.1%)","7,221 ms (0.1%)","7,221 ms (0%)","7,221 ms (0%)","2"
"org.hibernate.internal.SessionImpl$$Lambda$3424.0x0000000801b59600.applyEventToListener ()","6,826 ms (0.1%)","6,826 ms (0.1%)","6,826 ms (0%)","6,826 ms (0%)","1"
"org.mariadb.jdbc.MariaDbClob.getCharacterStream ()","6,826 ms (0.1%)","6,826 ms (0.1%)","599,582 ms (0%)","599,582 ms (0%)","99"
"org.hibernate.sql.results.graph.entity.AbstractEntityInitializer.initializeIdentifier ()","6,826 ms (0.1%)","6,826 ms (0.1%)","230,033 ms (0%)","230,033 ms (0%)","37"
"com.fasterxml.jackson.databind.util.TypeKey.typedHash ()","6,798 ms (0.1%)","6,798 ms (0.1%)","6,798 ms (0%)","6,798 ms (0%)","2"
"org.hibernate.type.CollectionType.getKeyOfOwner ()","6,705 ms (0.1%)","6,705 ms (0.1%)","12,383 ms (0%)","12,383 ms (0%)","4"
"org.hibernate.engine.internal.StatefulPersistenceContext.getEntry ()","6,705 ms (0.1%)","6,705 ms (0.1%)","96,400 ms (0%)","96,400 ms (0%)","24"
"org.hibernate.engine.internal.EntityEntryContext.getAssociatedManagedEntity ()","6,705 ms (0.1%)","6,705 ms (0.1%)","107,274 ms (0%)","107,274 ms (0%)","27"
"org.apache.catalina.connector.OutputBuffer.setSuspended ()","6,705 ms (0.1%)","6,705 ms (0.1%)","6,705 ms (0%)","6,705 ms (0%)","1"
"org.hibernate.stat.internal.StatisticsImpl.getEntityStatistics ()","6,704 ms (0.1%)","6,704 ms (0.1%)","75,445 ms (0%)","75,445 ms (0%)","14"
"org.hibernate.metamodel.mapping.EntityDiscriminatorMapping.matchesRoleName ()","6,605 ms (0.1%)","6,605 ms (0.1%)","6,605 ms (0%)","6,605 ms (0%)","1"
"org.hibernate.persister.entity.AbstractEntityPersister.findSubPart ()","6,605 ms (0.1%)","6,605 ms (0.1%)","13,211 ms (0%)","13,211 ms (0%)","2"
"org.hibernate.sql.results.graph.collection.internal.DelayedCollectionFetch.createInitializer ()","6,189 ms (0.1%)","6,189 ms (0.1%)","6,189 ms (0%)","6,189 ms (0%)","2"
"org.hibernate.engine.internal.EntityEntryContext.hasEntityEntry ()","6,189 ms (0.1%)","6,189 ms (0.1%)","11,772 ms (0%)","11,772 ms (0%)","3"
"org.hibernate.engine.internal.StatefulPersistenceContext.addChildParent ()","5,805 ms (0.1%)","5,805 ms (0.1%)","5,805 ms (0%)","5,805 ms (0%)","1"
"org.hibernate.internal.util.collections.CollectionHelper.arrayList ()","5,805 ms (0.1%)","5,805 ms (0.1%)","25,781 ms (0%)","25,781 ms (0%)","3"
"com.fasterxml.jackson.databind.deser.impl.MethodProperty.deserializeAndSet ()","5,713 ms (0.1%)","5,713 ms (0.1%)","47,670 ms (0%)","47,670 ms (0%)","8"
"com.fasterxml.jackson.databind.node.JsonNodeFactory.objectNode ()","5,713 ms (0.1%)","5,713 ms (0.1%)","20,912 ms (0%)","20,912 ms (0%)","3"
"org.hibernate.query.results.ResultSetMappingImpl.makeImplicitDomainResult ()","5,713 ms (0.1%)","5,713 ms (0.1%)","34,183 ms (0%)","34,183 ms (0%)","7"
"io.netty.channel.AbstractChannel.unsafe ()","5,666 ms (0.1%)","5,666 ms (0.1%)","5,666 ms (0%)","5,666 ms (0%)","2"
"io.micrometer.core.instrument.Tags.dedup ()","5,652 ms (0.1%)","5,652 ms (0.1%)","5,652 ms (0%)","5,652 ms (0%)","3"
"org.hibernate.event.internal.AbstractFlushingEventListener.flushCollections ()","5,576 ms (0.1%)","5,576 ms (0.1%)","48,767 ms (0%)","48,767 ms (0%)","10"
"ch.qos.logback.classic.Logger.buildLoggingEventAndAppend ()","5,508 ms (0.1%)","5,508 ms (0.1%)","4,492,177 ms (0.2%)","314,510 ms (0%)","698"
"org.hibernate.sql.results.graph.entity.EntityInitializer.getInitializedInstance ()","5,481 ms (0.1%)","5,481 ms (0.1%)","5,481 ms (0%)","5,481 ms (0%)","1"
"org.jboss.logging.Logger.isTraceEnabled ()","5,481 ms (0.1%)","5,481 ms (0.1%)","159,482 ms (0%)","159,482 ms (0%)","35"
"org.jboss.logging.Logger.isDebugEnabled ()","5,481 ms (0.1%)","5,481 ms (0.1%)","115,166 ms (0%)","115,166 ms (0%)","21"
"org.apache.catalina.connector.OutputBuffer.close ()","5,451 ms (0.1%)","5,451 ms (0.1%)","61,294 ms (0%)","61,294 ms (0%)","11"
"org.hibernate.event.internal.WrapVisitor.processValue ()","5,451 ms (0.1%)","5,451 ms (0.1%)","120,209 ms (0%)","120,209 ms (0%)","25"
"com.fasterxml.jackson.databind.node.IntNode.valueOf ()","5,289 ms (0.1%)","5,289 ms (0.1%)","5,289 ms (0%)","5,289 ms (0%)","1"
"org.apache.catalina.connector.Response.setHeader ()","5,289 ms (0.1%)","5,289 ms (0.1%)","5,576 ms (0%)","5,576 ms (0%)","2"
"io.lettuce.core.protocol.CommandHandler.potentiallyWrapLatencyCommand ()","5,289 ms (0.1%)","5,289 ms (0.1%)","5,289 ms (0%)","5,289 ms (0%)","1"
"io.micrometer.common.KeyValues.<init> ()","5,289 ms (0.1%)","5,289 ms (0.1%)","6,498 ms (0%)","6,498 ms (0%)","4"
"org.hibernate.query.internal.QueryOptionsImpl.getEnabledFetchProfiles ()","5,192 ms (0%)","5,192 ms (0%)","5,192 ms (0%)","5,192 ms (0%)","1"
"org.apache.tomcat.util.buf.MessageBytes.<init> ()","5,192 ms (0%)","5,192 ms (0%)","5,192 ms (0%)","5,192 ms (0%)","1"
"org.apache.tomcat.util.net.NioEndpoint.getUnixDomainSocketPath ()","5,192 ms (0%)","5,192 ms (0%)","5,192 ms (0%)","5,192 ms (0%)","1"
"org.mariadb.jdbc.message.client.PrepareExecutePacket.canSkipMeta ()","5,192 ms (0%)","5,192 ms (0%)","5,192 ms (0%)","5,192 ms (0%)","1"
"org.hibernate.query.internal.QueryOptionsImpl.getDisabledFetchProfiles ()","5,192 ms (0%)","5,192 ms (0%)","5,192 ms (0%)","5,192 ms (0%)","1"
"org.hibernate.query.sqm.internal.SqmInterpretationsKey.hashCode ()","5,192 ms (0%)","5,192 ms (0%)","5,192 ms (0%)","5,192 ms (0%)","1"
"org.hibernate.sql.exec.spi.AbstractJdbcOperationQuery.getAffectedTableNames ()","5,192 ms (0%)","5,192 ms (0%)","5,192 ms (0%)","5,192 ms (0%)","1"
"org.hibernate.internal.AbstractSharedSessionContract.checkOpen ()","5,192 ms (0%)","5,192 ms (0%)","5,192 ms (0%)","5,192 ms (0%)","1"
"org.hibernate.event.internal.DefaultFlushEntityEventListener.getDirtyPropertiesFromInterceptor ()","5,192 ms (0%)","5,192 ms (0%)","5,192 ms (0%)","5,192 ms (0%)","1"
"org.hibernate.internal.CoreMessageLogger_$logger.hql$str ()","5,192 ms (0%)","5,192 ms (0%)","5,192 ms (0%)","5,192 ms (0%)","1"
"org.hibernate.persister.entity.AbstractEntityPersister.getIdentifier ()","5,192 ms (0%)","5,192 ms (0%)","58,729 ms (0%)","58,729 ms (0%)","11"
"ch.qos.logback.core.pattern.Converter.write ()","5,172 ms (0%)","5,172 ms (0%)","5,172 ms (0%)","5,172 ms (0%)","1"
"com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap.put ()","4,772 ms (0%)","4,772 ms (0%)","27,775 ms (0%)","27,775 ms (0%)","14"
"org.hibernate.engine.internal.Collections.processReachableCollection ()","4,707 ms (0%)","4,707 ms (0%)","292,713 ms (0%)","292,713 ms (0%)","65"
"org.hibernate.sql.results.jdbc.internal.JdbcValuesSourceProcessingStateStandardImpl.registerLoadingEntityHolder ()","4,508 ms (0%)","4,508 ms (0%)","56,079 ms (0%)","56,079 ms (0%)","8"
"org.apache.coyote.http11.Http11InputBuffer.parseHeader ()","4,493 ms (0%)","4,493 ms (0%)","4,493 ms (0%)","4,493 ms (0%)","4"
"com.fasterxml.jackson.core.io.IOContext.constructReadConstrainedTextBuffer ()","3,978 ms (0%)","3,978 ms (0%)","3,978 ms (0%)","3,978 ms (0%)","1"
"com.fasterxml.jackson.databind.deser.impl.JDKValueInstantiators$LinkedHashMapInstantiator.createUsingDefault ()","3,978 ms (0%)","3,978 ms (0%)","3,978 ms (0%)","3,978 ms (0%)","1"
"org.hibernate.resource.jdbc.internal.ResourceRegistryStandardImpl.register ()","3,978 ms (0%)","3,978 ms (0%)","29,956 ms (0%)","29,956 ms (0%)","6"
"org.hibernate.internal.SessionImpl.merge ()","3,977 ms (0%)","3,977 ms (0%)","116,990 ms (0%)","116,990 ms (0%)","44"
"org.apache.coyote.http11.Http11InputBuffer.parseHeaders ()","3,930 ms (0%)","3,930 ms (0%)","8,423 ms (0%)","8,423 ms (0%)","6"
"org.hibernate.internal.AbstractSharedSessionContract.pulseTransactionCoordinator ()","3,858 ms (0%)","3,858 ms (0%)","3,858 ms (0%)","3,858 ms (0%)","5"
"io.micrometer.observation.Observation.createNotStarted ()","3,810 ms (0%)","3,810 ms (0%)","36,827 ms (0%)","36,827 ms (0%)","9"
"com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap.drainReadBuffers ()","3,737 ms (0%)","3,737 ms (0%)","5,335 ms (0%)","5,335 ms (0%)","3"
"com.fasterxml.jackson.databind.ObjectWriter._new ()","3,697 ms (0%)","3,697 ms (0%)","3,697 ms (0%)","3,697 ms (0%)","1"
